,Brand,Model,Price(CAD),Price_save(CAD),Memory-Built-in(GB),Ram_size(GB),Display_resolution(pixels),Display_size(in),Colour,CPU,Front-Facing Camera Resolution(MP),Rear Camera Resolution(MP)  
360,SAMSUNG,Galaxy S8,499.0,no sale,64.0,4,default resolution is full hd+ and can be changed to,5.8,Black,10nm AP,8.0,12.0
361,SAMSUNG,Galaxy Amp,299.0,no sale,8.0,1,480 x 800,4.5,Black,Quad-core 1.3 GHz Cortex-A53,2.0,5.0
362,SAMSUNG,Galaxy Note8,729.99, 570,8.0,1,480 x 800,4.5,Black,Quad-core 1.3 GHz Cortex-A53,2.0,5.0
363,SAMSUNG,Galaxy S8,559.99, 400,8.0,1,480 x 800,4.5,Black,Quad-core 1.3 GHz Cortex-A53,2.0,5.0
364,SAMSUNG,Galaxy S4,179.0,no sale,8.0,2,1920 x 1080,5.0,Black Mist,1.9GHz,2.0,13.0
365,SAMSUNG,Galaxy S6,249.0,no sale,32.0,3,1440 x 2560,5.1,White,Processor Number 7420Processor Core Qty 8-core64-bit Architecture.,2.0,16.0
366,SAMSUNG,Galaxy S6,279.98,no sale,64.0,3,1440 x 2560,5.1,Black,Processor Number 7420Processor Core Qty 8-core64-bit Architecture.,2.0,16.0
367,SAMSUNG,Galaxy S9+,699.0,no sale,64.0,6,1440 x 2960,6.2,Purple,Octa-core (4x2.7 GHz Mongoose M3 & 4x1.8 GHz Cortex-A55) - EMEA,2.0,12.0
368,SAMSUNG,Galaxy J4,259.0,no sale,16.0,6,1440 x 2960,6.2,Black,Octa-core (4x2.7 GHz Mongoose M3 & 4x1.8 GHz Cortex-A55) - EMEA,2.0,12.0
369,SAMSUNG,Galaxy S6,219.99, 45,32.0,3,2560 x 1440,6.2,Gold,2.1GHz 1.5GHz,5.0,16.0
370,SAMSUNG,Galaxy A8,289.99, 60,32.0,3,2220 x 1080,5.6,Black Sky,2.2GHz,16.0,16.0
371,SAMSUNG,Galaxy A50,359.99,no sale,64.0,3,1080 x 2340,6.4,Blue,Octa-core (4x2.3 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),8.0,32.0
372,SAMSUNG,Galaxy S10,1589.99,no sale,512.0,8,3040 x 1440,6.1,Prism Black,Octa-core Snapdragon 855,10.0,16.0
374,SAMSUNG,Galaxy S7,249.99,no sale,32.0,4,1440 x 2560  flat quad hd super amoled,5.1,Gold Platinum,Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53),5.0,12.0
375,SAMSUNG,Galaxy S8+,449.99,no sale,64.0,4,2960 x 1440,6.2,Orchid Gray,2.35GHz; 1.9GHz,8.0,12.0
376,SAMSUNG,Galaxy S8,429.0,no sale,64.0,4,2960 x 1440,5.8,Tungsten Gold,Octa-core (4x2.35 GHz Kryo & 4x1.9 GHz Kryo),8.0,12.0
377,SAMSUNG,Galaxy J2,149.99,no sale,64.0,4,2960 x 1440,5.8,Tungsten Gold,Octa-core (4x2.35 GHz Kryo & 4x1.9 GHz Kryo),8.0,12.0
379,SAMSUNG,Galaxy S10,875.99, 134,128.0,8,3040 x 1440,6.1,Prism Blue,Octa-core Snapdragon 855,10.0,16.0
381,SAMSUNG,Galaxy&nbsp;Note&nbsp;10&nbsp;Dual Sim,1179.99,no sale,256.0,4,samoled,5.8,Lilac Purple,Qualcomm MSM8998 Snapdragon 845,8.0,12.0
382,SAMSUNG,Galaxy A8,299.99, 100,32.0,4,2220 x 1080,5.6,Orchid Grey,Exynos 7885 2.2GHz 1.6GHz,8.0,16.0
383,SAMSUNG,Galaxy Note10,1199.99,no sale,256.0,8,2280 x 1080,6.3,Aura Glow,Snapdragon 855,10.0,48.0
384,SAMSUNG,Galaxy S6,230.0,no sale,32.0,3,1440 x 2560,5.1,White,Processor Number 7420Processor Core Qty 8-core64-bit Architecture.,10.0,16.0
385,SAMSUNG,Galaxy S7,349.98,no sale,32.0,4,2560 x 1440,5.1,Silver Titanium,1.6GHz,5.0,12.0
386,SAMSUNG,Galaxy S9+,595.0, 104,64.0,6,1440 x 2960,6.2,Blue,Octa-core (4x2.7 GHz Mongoose M3 & 4x1.8 GHz Cortex-A55) - EMEA,5.0,12.0
387,SAMSUNG,Galaxy S8,429.0,no sale,64.0,4,2960 x 1440,5.8,Meteor Gray,Octa-core (4x2.35 GHz Kryo & 4x1.9 GHz Kryo),8.0,12.0
388,SAMSUNG,Galaxy S7,349.99, 150,32.0,4,1440 x 2560  dual edge quad hd super amoled,5.5,Black Onyx,Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53),5.0,12.0
390,SAMSUNG,Galaxy S7,329.99, 20,32.0,4,1440 x 2560  flat quad hd super amoled,5.1,Black Onyx,Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53),5.0,12.0
391,SAMSUNG,GALAXY A7,449.99,no sale,32.0,4,1440 x 2560  flat quad hd super amoled,5.1,Black Onyx,Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53),5.0,12.0
392,SAMSUNG,GALAXY A8S,649.99,no sale,32.0,4,1440 x 2560  flat quad hd super amoled,5.1,Black Onyx,Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53),5.0,12.0
393,SAMSUNG,Galaxy A20,289.0,no sale,32.0,2,20 x 1520  19:9 ratio,6.2,black,Octa-core (2x1.6 GHz Cortex-A73 & 6x1.35 GHz Cortex-A53),5.0,13.0
394,SAMSUNG,Galaxy A10,199.99, 100,32.0,2,20 x 1520  19:9 ratio,6.2,black,Octa-core (2x1.6 GHz Cortex-A73 & 6x1.35 GHz Cortex-A53),5.0,13.0
395,SAMSUNG,NOTE 5,262.99, 177,32.0,2,20 x 1520  19:9 ratio,6.2,black,Octa-core (2x1.6 GHz Cortex-A73 & 6x1.35 GHz Cortex-A53),5.0,13.0
396,SAMSUNG,Galaxy&nbsp;Note&nbsp;10+ Dual,1149.99, 350,256.0,2,20 x 1520  19:9 ratio,6.2,black,Octa-core (2x1.6 GHz Cortex-A73 & 6x1.35 GHz Cortex-A53),5.0,13.0
397,SAMSUNG,GALAXY S6,249.99,no sale,256.0,2,20 x 1520  19:9 ratio,6.2,black,Octa-core (2x1.6 GHz Cortex-A73 & 6x1.35 GHz Cortex-A53),5.0,13.0
398,SAMSUNG,Galaxy Note,1249.99,no sale,256.0,12,1440 x 3040,6.8,Aura White,Octa-core (2x2.73 GHz Mongoose M4 & 2x2.4 GHz Cortex-A75 & 4x1.9 GHz Cortex-A55) - EMEA/LATAM,10.0,12.0
399,SAMSUNG,Galaxy Note,1239.99,no sale,256.0,12,1440 x 3040,6.8,Aura White,Octa-core (2x2.73 GHz Mongoose M4 & 2x2.4 GHz Cortex-A75 & 4x1.9 GHz Cortex-A55) - EMEA/LATAM,10.0,12.0
400,SAMSUNG,Galaxy A30,299.99, 50,64.0,4,1080x2340,6.4,Blue,Octa-core (2x1.8 GHz Cortex-A73 & 6x1.6 GHz Cortex-A53),10.0,21.0
401,SAMSUNG,Galaxy J4,210.0,no sale,16.0,4,1080x2340,6.4,Black,Octa-core (2x1.8 GHz Cortex-A73 & 6x1.6 GHz Cortex-A53),10.0,21.0
402,SAMSUNG,Galaxy S7,399.0,no sale,32.0,4,1080x2340,5.5,Black,Octa-core (2x1.8 GHz Cortex-A73 & 6x1.6 GHz Cortex-A53),10.0,21.0
403,SAMSUNG,Galaxy S6,239.0, 40,32.0,3,1080x2340,5.5,Black,Octa-core (2x1.8 GHz Cortex-A73 & 6x1.6 GHz Cortex-A53),10.0,21.0
404,SAMSUNG,Galaxy S9+,588.0, 111,64.0,6,1440 x 2960,6.2,Purple,Octa-core (4x2.7 GHz Mongoose M3 & 4x1.8 GHz Cortex-A55) - EMEA,10.0,12.0
405,SAMSUNG,Galaxy J3/,149.72, 70,64.0,6,1440 x 2960,6.2,Purple,Octa-core (4x2.7 GHz Mongoose M3 & 4x1.8 GHz Cortex-A55) - EMEA,10.0,12.0
406,SAMSUNG,Samsung Galaxy,198.72, 81,64.0,6,1440 x 2960,6.2,Purple,Octa-core (4x2.7 GHz Mongoose M3 & 4x1.8 GHz Cortex-A55) - EMEA,10.0,12.0
407,SAMSUNG,Galaxy S9,611.99, 248,64.0,4,samoled,5.8,Titanium Grey,Qualcomm MSM8998 Snapdragon 845,8.0,12.0
408,SAMSUNG,Galaxy J3,159.99, 110,16.0,1.5,1280 x 720,5.0,Titanium Grey,1.4 GHz Quad-Core,2.0,5.0
409,SAMSUNG,Galaxy A50,469.0, 130,16.0,1.5,1280 x 720,5.0,Titanium Grey,1.4 GHz Quad-Core,2.0,5.0
410,SAMSUNG,Galaxy S7,229.99, 155,32.0,4,1440 x 2560  dual edge quad hd super amoled,5.5,Black Pearl,Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53),5.0,12.0
411,OPEN,Box Unlocked,750.0,no sale,32.0,4,1440 x 2560  dual edge quad hd super amoled,6.3,Black Pearl,Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53),5.0,12.0
412,SAMSUNG,Galaxy Note,1179.99,no sale,256.0,4,1440 x 2560  dual edge quad hd super amoled,6.3,Black Pearl,Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53),5.0,12.0
413,SAMSUNG,S5 16GB,159.0,no sale,256.0,4,1440 x 2560  dual edge quad hd super amoled,6.3,Black Pearl,Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53),5.0,12.0
414,SAMSUNG,Galaxy S9,599.0,no sale,64.0,4,samoled,5.8,Coral Blue,Qualcomm MSM8998 Snapdragon 845,8.0,12.0
415,SAMSUNG,Galaxy A8,229.9, 170,32.0,4,2220 x 1080,5.8,Orchid Grey,Exynos 7885 2.2GHz 1.6GHz,16.0,16.0
417,SAMSUNG,Galaxy S6,328.0,no sale,64.0,4,2960 x 1440,5.7,Black Sapphire,Octa-core,8.0,16.0
418,SAMSUNG,Galaxy A50,379.72, 120,64.0,4,2960 x 1440,5.7,Black Sapphire,Octa-core,8.0,16.0
419,SAMSUNG,Galaxy J7,199.72, 100,32.0,2,2960 x 1440,5.5,Black Sapphire,1.6ghz,13.0,13.0
420,SAMSUNG,Galaxy A50,367.72, 122,32.0,2,2960 x 1440,5.5,Black Sapphire,1.6ghz,13.0,13.0
421,SAMSUNG,Galaxy Note9,999.0,no sale,128.0,6,2960x1440,6.4,Midnight Black,10nm 64-bit Octa-core processor (Max. 2.7 GHz + 1.7 GHz),8.0,24.0
422,NEW-SAMSUNG,Galaxy J3,179.0, 6,16.0,2,2960x1440,5.0,Black,10nm 64-bit Octa-core processor (Max. 2.7 GHz + 1.7 GHz),8.0,24.0
424,SAMSUNG,Galaxy S9+,698.99, 251,128.0,6,samoled,6.1,Lilac Purple,Qualcomm MSM8998 Snapdragon 845,8.0,12.0
425,SAMSUNG,Galaxy S10e,875.99, 124,128.0,6,2280 x 1080 full hd+,5.8,Canary Yellow,Octa-core Snapdragon 855,10.0,16.0
426,SAMSUNG,Galaxy Note,1239.96, 240,256.0,8,1080x2280,6.3,Aura Pink,Octa-core (2x2.73 GHz Mongoose M4 & 2x2.4 GHz Cortex-A75 & 4x1.9 GHz Cortex-A55),10.0,40.0
427,SAMSUNG,Galaxy S10,854.99, 405,128.0,8,3040 x 1440,6.1,Prism Blue,Octa-core Snapdragon 855,10.0,16.0
428,SAMSUNG,Galaxy S9,759.99, 90,64.0,4,3040 x 1440,5.8,LILAC PURPLE,Octa-core Snapdragon 855,10.0,16.0
430,SAMSUNG,Note 4,289.0,no sale,32.0,3,1440 x 2560  16:9 ratio,5.7,White Pearl,Quad-core 2.5 GHz Krait 450,16.0,16.0
431,UNLOCKED,Samsung Galaxy,199.99, 90,32.0,3,1440 x 2560  16:9 ratio,5.7,Black Sapphire,Quad-core 2.5 GHz Krait 450,16.0,16.0
432,SAMSUNG,Galaxy S6,220.0, 70,32.0,3,1440 x 2560  16:9 ratio,5.7,Black Sapphire,Quad-core 2.5 GHz Krait 450,16.0,16.0
433,SAMSUNG,Galaxy A10S,299.0,no sale,32.0,2,13mp,6.2,BLUE,Octa-core 2.0 GHz Cortex-A53,8.0,13.0
434,NEW,Open box-Samsung,729.0, 461,64.0,6,13mp,6.3,Deepsea Blue,Octa-core 2.0 GHz Cortex-A53,8.0,13.0
435,SAMSUNG,Galaxy S6,199.99, 90,64.0,6,13mp,6.3,Deepsea Blue,Octa-core 2.0 GHz Cortex-A53,8.0,13.0
436,SAMSUNG,Galaxy J3,149.72, 20,64.0,6,1280 x 720,6.3,Deepsea Blue,Octa-core 2.0 GHz Cortex-A53,8.0,13.0
437,SAMSUNG,Galaxy J7,189.0,no sale,0.16,1.5,1280 x 720,5.5,Black,Octa-core 2.0 GHz Cortex-A53,5.0,13.0
438,SAMSUNG,Galaxy S7,289.99,no sale,32.0,3/4 Gb Ram,1280 x 720,5.5,PRISM BLACK,Octa-core 2.0 GHz Cortex-A53,12.0,13.0
439,SAMSUNG,Galaxy J3,149.72, 20,32.0,1.5,1280 x 720,5.0,PRISM BLACK,Octa-core 2.0 GHz Cortex-A53,2.0,5.0
440,SAMSUNG,Galaxy Note9,598.49, 402,128.0,6,2960x1440,6.4,Ocean Blue,10nm 64-bit Octa-core processor (Max. 2.7 GHz + 1.7 GHz),8.0,24.0
442,SAMSUNG,Galaxy A8,259.0, 19,32.0,4,1080 x 2220,5.6,Black,Octa-core (2x2.2 GHz Cortex-A73 & 6x1.6 GHz Cortex-A53),16.0,16.0
443,SAMSUNG,Galaxy S10e,679.99, 140,256.0,8,2280 x 1080 full hd+,5.8,Prism Black,Octa-core Snapdragon 855,10.0,16.0
444,SAMSUNG,Galaxy J3,99.99, 100,16.0,2,2280 x 1080 full hd+,5.0,Black,Octa-core Snapdragon 855,10.0,16.0
445,SAMSUNG,Galaxy S7,185.99, 144,32.0,4,1440 x 2560  flat quad hd super amoled,5.1,Silver Titanium,Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53),5.0,12.0
446,SAMSUNG,Galaxy S5,199.0,no sale,16.0,4,1440 x 2560  flat quad hd super amoled,5.1,Black,Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53),16.0,12.0
447,SAMSUNG,Galaxy S5,199.0,no sale,16.0,4,1440 x 2560  flat quad hd super amoled,5.1,White,Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53),16.0,12.0
448,SAMSUNG,Galaxy J3,120.0,no sale,16.0,1.5,1280 x 720,5.0,Black,Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53),2.0,5.0
449,SAMSUNG,Galaxy S10e,809.99, 210,128.0,6,2280 x 1080 full hd+,5.8,Prism Blue,Octa-core Snapdragon 855,10.0,16.0
450,SAMSUNG,Galaxy J3,149.0, 101,16.0,1.5,2280 x 1080 full hd+,5.8,Prism Blue,Octa-core Snapdragon 855,2.0,5.0
451,SAMSUNG,Galaxy A5,146.68, 183,16.0,3,2280 x 1080 full hd+,5.2,Prism Blue,Octa-core Snapdragon 855,2.0,5.0
452,SAMSUNG,Galaxy S10+,899.0, 200,16.0,8,3040 x 1440,5.2,Prism Blue,Octa-core Snapdragon 855,10.0,16.0
453,SAMSUNG,Galaxy S9+,699.0, 100,16.0,6,samoled,5.2,Titanium Grey,Qualcomm MSM8998 Snapdragon 845,8.0,12.0
454,SAMSUNG,Galaxy S8+,449.0, 250,64.0,4,samoled,6.2,Titanium Grey,Qualcomm MSM8998 Snapdragon 845,8.0,12.0
455,SAMSUNG,Galaxy S8,349.0, 150,64.0,4,samoled,5.8,Titanium Grey,Qualcomm MSM8998 Snapdragon 845,8.0,12.0
456,SAMSUNG,GALAXY S8+,449.0, 50,64.0,4,samoled,5.8,Titanium Grey,Qualcomm MSM8998 Snapdragon 845,8.0,12.0
457,SAMSUNG,Galaxy Note,499.0, 200,64.0,64,2960 x 1440,6.3,Black,2.3GHz Quad + 1.7GHz Quad,8.0,12.0
458,SAMSUNG,Galaxy J3,149.0, 50,16.0,1.5,720 x 1280  16:9 ratio,6.3,Black,2.3GHz Quad + 1.7GHz Quad,2.0,5.0
459,SAMSUNG,GALAXY S7,299.0, 200,16.0,1.5,720 x 1280  16:9 ratio,6.3,Black,2.3GHz Quad + 1.7GHz Quad,2.0,5.0
460,SAMSUNG,Galaxy S9+,589.0, 260,64.0,6,samoled,6.2,Titanium Grey,Qualcomm MSM8998 Snapdragon 845,8.0,12.0
461,SAMSUNG,Galaxy A70,470.99,no sale,128.0,6,samoled,6.7,Black,Qualcomm MSM8998 Snapdragon 845,8.0,12.0
462,SAMSUNG,GALAXY A10S,197.99, 22,128.0,6,samoled,6.7,Black,Qualcomm MSM8998 Snapdragon 845,8.0,12.0
463,SAMSUNG,Galaxy S9+,499.0, 100,64.0,6,samoled,6.2,Titanium Grey,Qualcomm MSM8998 Snapdragon 845,8.0,12.0
464,SAMSUNG,Galaxy S10,689.0, 210,128.0,8,3040 x 1440,6.1,Prism Black,Octa-core Snapdragon 855,10.0,16.0
465,SAMSUNG,Galaxy S8+,439.0, 160,64.0,4,2960 x 1440,6.2,Midnight Black,2.35GHz; 1.9GHz,8.0,12.0
466,SAMSUNG,Galaxy S8+,439.0, 160,64.0,4,2960 x 1440,6.2,Arctic Silver,2.35GHz; 1.9GHz,8.0,12.0
467,SAMSUNG,Galaxy S8+,429.0, 170,64.0,4,2960 x 1440,6.2,Orchid Gray,2.35GHz; 1.9GHz,8.0,12.0
468,UNLOCKED,Samsung Galaxy,519.0, 280,64.0,6,default resolution is full hd+ and can be changed to,6.2,Midnight Black,10nm AP,8.0,12.0
470,SAMSUNG,Galaxy S9+,599.0, 100,64.0,6,samoled,6.2,Titanium Grey,Qualcomm MSM8998 Snapdragon 845,8.0,12.0
471,SAMSUNG,Galaxy Note,199.0, 100,64.0,6,samoled,6.2,Titanium Grey,Qualcomm MSM8998 Snapdragon 845,8.0,12.0
472,SAMSUNG,Galaxy S8+,499.0, 100,64.0,4,samoled,6.2,Titanium Grey,Qualcomm MSM8998 Snapdragon 845,8.0,12.0
473,SAMSUNG,Galaxy S8+,467.0, 132,64.0,4,samoled,6.2,Silver,Qualcomm MSM8998 Snapdragon 845,8.0,12.0
474,SAMSUNG,GALAXY S7,319.99, 70,64.0,4,samoled,6.2,Silver,Qualcomm MSM8998 Snapdragon 845,8.0,12.0
476,SAMSUNG,GALAXY S7,339.99, 70,64.0,4,samoled,6.2,Silver,Qualcomm MSM8998 Snapdragon 845,8.0,12.0
481,SAMSUNG,Galaxy S9,589.99, 100,32.0,4,1440 x 2560  flat quad hd super amoled,6.2,Gold Platinum,Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53),5.0,12.0
482,SAMSUNG,Galaxy S10+,999.99, 420,32.0,4,1440 x 2560  flat quad hd super amoled,6.2,Gold Platinum,Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53),5.0,12.0
483,SAMSUNG,Galaxy Note10,799.99, 200,32.0,4,1440 x 2560  flat quad hd super amoled,6.2,Gold Platinum,Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53),5.0,12.0
484,SAMSUNG,Galaxy S9,599.99, 200,32.0,4,1440 x 2560  flat quad hd super amoled,6.2,Gold Platinum,Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53),5.0,12.0
485,SAMSUNG,Galaxy S9+,699.99, 300,32.0,4,1440 x 2560  flat quad hd super amoled,6.2,Gold Platinum,Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53),5.0,12.0
486,SAMSUNG,Galaxy S8+,348.99, 151,64.0,4,2960 x 1440,6.2,Arctic Silver,2.35GHz; 1.9GHz,8.0,12.0
487,SAMSUNG,Galaxy A01,189.99, 40,64.0,4,2960 x 1440,6.2,Arctic Silver,2.35GHz; 1.9GHz,8.0,12.0
488,SAMSUNG,Galaxy J7,205.99, 94,64.0,4,2960 x 1440,6.2,Arctic Silver,2.35GHz; 1.9GHz,8.0,12.0
489,SAMSUNG,Galaxy J3,139.99, 110,64.0,4,2960 x 1440,6.2,Arctic Silver,2.35GHz; 1.9GHz,8.0,12.0
490,SAMSUNG,Galaxy A50,389.99, 110,64.0,4,2960 x 1440,6.2,Arctic Silver,2.35GHz; 1.9GHz,8.0,12.0
491,SAMSUNG,Galaxy S10,949.99, 310,128.0,4,2960 x 1440,6.2,Arctic Silver,2.35GHz; 1.9GHz,8.0,12.0
492,SAMSUNG,Galaxy A50,389.99, 10,128.0,4,2960 x 1440,6.2,Arctic Silver,2.35GHz; 1.9GHz,8.0,12.0
493,SAMSUNG,Galaxy S7,229.99, 60,128.0,4,2960 x 1440,6.2,Arctic Silver,2.35GHz; 1.9GHz,8.0,12.0
494,NEW-,Samsung S7,345.0, 54,128.0,4,2960 x 1440,5.5,Arctic Silver,2.35GHz; 1.9GHz,8.0,12.0
495,SAMSUNG,Galaxy S8+,357.94, 192,64.0,4,2960 x 1440,6.2,Orchid Gray,2.35GHz; 1.9GHz,8.0,12.0
496,SAMSUNG,Galaxy S7,218.89, 181,32.0,4,1440 x 2560  dual edge quad hd super amoled,5.5,Coral Blue,Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53),5.0,12.0
497,SAMSUNG,Galaxy Note9,548.85, 451,128.0,6,2960 x 1440,6.4,Lavender Purple,2.8 GHz Qualcomm Kyro 385 Gold Quad-Core1.7 GHz Qualcomm Kyro 385 Silver Quad-Core,8.0,12.0
498,SAMSUNG,Galaxy S9,429.64, 170,64.0,4,samoled,5.8,Sunrise Gold,Qualcomm MSM8998 Snapdragon 845,8.0,12.0
499,SAMSUNG,Galaxy S9+,699.99, 296,64.0,6,samoled,6.2,Midnight Black,Qualcomm MSM8998 Snapdragon 845,8.0,12.0
500,SAMSUNG,Galaxy Note,649.99, 750,64.0,6,samoled,6.2,Midnight Black,Qualcomm MSM8998 Snapdragon 845,8.0,12.0
501,SAMSUNG,Galaxy S8,539.99, 260,64.0,4,2960 x 1440,5.8,Arctic Silver,2.35GHz; 1.9GHz,8.0,12.0
502,SAMSUNG,Galaxy S8+,589.99, 310,64.0,4,2960 x 1440,6.2,Coral Blue,2.35GHz; 1.9GHz,8.0,12.0
503,SAMSUNG,Galaxy M30,279.99, 120,64.0,4,2960 x 1440,6.2,Coral Blue,2.35GHz; 1.9GHz,8.0,12.0
504,SAMSUNG,Galaxy A5,347.69,no sale,16.0,2,2960 x 1440,5.0,Coral Blue,2.35GHz; 1.9GHz,8.0,13.0
505,SAMSUNG,Galaxy Note,669.99, 530,16.0,6,2960 x 1440,6.3,Coral Blue,2.35GHz; 1.9GHz,8.0,13.0
506,CERTIFIED,Refurbished Samsung,749.99,no sale,64.0,6,1440 x 2960,6.3,Midnight Black,2.35GHz; 1.9GHz,8.0,12.0
507,SAMSUNG,Galaxy Note9,549.0, 150,128.0,6,2960x1440,6.4,Lavender Purple,10nm 64-bit Octa-core processor (Max. 2.7 GHz + 1.7 GHz),8.0,24.0
508,REFURBISHED,- Samsung,179.88, 110,128.0,6,2960x1440,6.4,Lavender Purple,10nm 64-bit Octa-core processor (Max. 2.7 GHz + 1.7 GHz),8.0,24.0
511,SAMSUNG,Galaxy S10e,809.99, 60,128.0,6,2280 x 1080 full hd+,5.8,Prism Black,Octa-core Snapdragon 855,10.0,16.0
512,SAMSUNG,Galaxy S10e,579.99, 340,128.0,6,2280 x 1080 full hd+,5.8,Prism Blue,Octa-core Snapdragon 855,10.0,16.0
513,SAMSUNG,Galaxy Note9,587.99, 212,128.0,6,2960x1440,6.4,Midnight Black,10nm 64-bit Octa-core processor (Max. 2.7 GHz + 1.7 GHz),8.0,24.0
514,SAMSUNG,Galaxy S8,369.99,no sale,64.0,4,2960 x 1440,5.8,Orchid Gray,2.35GHz; 1.9GHz,8.0,12.0
515,SAMSUNG,Galaxy S9,549.0, 411,64.0,4,samoled,5.8,Titanium Grey,Qualcomm MSM8998 Snapdragon 845,8.0,12.0
516,SAMSUNG,Galaxy S7,319.0, 680,32.0,4,1440 x 2560  dual edge quad hd super amoled,5.5,Black Onyx,Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53),5.0,12.0
518,SAMSUNG,Galaxy S8,469.0, 566,64.0,4,2960 x 1440,5.8,Orchid Gray,2.35GHz; 1.9GHz,8.0,12.0
520,SAMSUNG,Galaxy S7,235.0, 164,32.0,4,1440 x 2560  dual edge quad hd super amoled,5.5,Black Onyx,Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53),5.0,12.0
523,SAMSUNG,Samsung Galaxy,198.0,no sale,128.0,8,3040 x 1440,6.1,Prism White,Octa-core Snapdragon 855,10.0,16.0
524,SAMSUNG,Galaxy A6,299.9,no sale,32.0,3,3040 x 1440,5.6,Prism White,Octa-core Snapdragon 855,10.0,16.0
525,SAMSUNG,Galaxy A20S,239.0, 161,32.0,3,3040 x 1440,5.6,Prism White,Octa-core Snapdragon 855,10.0,16.0
526,SAMSUNG,Galaxy S7,229.99, 120,32.0,3,3040 x 1440,5.1,Prism White,Octa-core Snapdragon 855,10.0,16.0
527,SAMSUNG,Galaxy S6,289.0, 211,64.0,3,3040 x 1440,5.1,Black,Octa-core Snapdragon 855,10.0,16.0
528,SAMSUNG,Galaxy A10,199.99, 100,32.0,2,720 x 1520  19:9 ratio,6.2,Black,Octa-core (2x1.6 GHz & 6x1.35 GHz),5.0,13.0
529,SAMSUNG,GALAXY S8+,449.0, 50,32.0,2,720 x 1520  19:9 ratio,6.2,Black,Octa-core (2x1.6 GHz & 6x1.35 GHz),5.0,13.0
530,SAMSUNG,Galaxy A50,399.99,no sale,64.0,4,1080 x 2340,6.4,Black,Octa-core (2x1.6 GHz & 6x1.35 GHz),5.0,25.0
531,SAMSUNG,Galaxy S8+,346.0, 253,64.0,4,2960 x 1440,6.2,Midnight Black,2.35GHz; 1.9GHz,8.0,12.0
532,SAMSUNG,Galaxy A7,399.99,no sale,32.0,6,1080x1920,6.0,Black,2x2.2 GHz&nbsp;,24.0,24.0
533,SAMSUNG,Galaxy S7,299.99,no sale,32.0,4,1440x2560,5.1,Black,4x2.3 GHz,5.0,12.0
534,SAMSUNG,Galaxy Xcover,299.99,no sale,32.0,4,1440x2560,5.1,Black,4x2.3 GHz,5.0,12.0
535,SAMSUNG,Galaxy Note,229.99,no sale,32.0,3,1440x2560,5.7,Black,4x1.3 GHz&nbsp;,3.7,16.0
536,SAMSUNG,Galaxy A5,159.99, 140,32.0,3,1080 x 1920,5.7,Black,1.9 GHz,16.0,16.0
537,SAMSUNG,Galaxy S7,329.99,no sale,32.0,4,1440 x 2560  flat quad hd super amoled,5.1,Silver Titanium,Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53),5.0,12.0
538,SAMSUNG,Galaxy S7,199.0, 100,32.0,4,1440 x 2560  flat quad hd super amoled,5.1,Black Onyx,Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53),5.0,12.0
539,SAMSUNG,Galaxy S8+,389.99,no sale,64.0,4,1440 x 2560  flat quad hd super amoled,6.2,Black Onyx,Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53),5.0,12.0
540,SAMSUNG,Galaxy S6,249.99, 100,32.0,3,2560 x 1440,5.1,Gold,Octa-core (4x2.1 GHz Cortex-A57 & 4x1.5 GHz Cortex-A53),5.0,16.0
541,SAMSUNG,Galaxy S3,129.99, 60,16.0,2,720 x 1280,4.8,Pebble Blue,Dual-core 1.5 GHz Krait,1.9,8.0
